tweet,sentiment
ㅅㅂ 욕 을 안 하 려고 하 어도 하 ᆯ 수 밖에 없 네 진짜 관 종 이 ᆫ가 관심 받 으려고 개 지랄 을 다 떨 어 ㅋㅋㅋ 얼굴 한 번 보 고 싶 네 지 눈 은 얼마나 크 길래 이 딴 소리 를 하 는지 .. ,3
" 21세기 유자 광 유시민 이 노무현 관 장사 로 진행 하 는 
유투브 방송 이 조회 수 70 만 구독자 30 만 넘 는 거 ᆫ 놀라 ᆯ 일 이 아니 다 .  
통진 당 경선 컴퓨터 조작 진범 이 유시민 측 이 ᆫ데 이런 거 ᆫ 껌 이 ᆯ 것 이 다 . 전력 을 보건 데 한국 은 미국 의 52 번 째 주 라고 전산 조작 으로 다수결 로 넘기 고 도 남 을 인간 이 이 인간 이 다 .  ",3
" 가깝 은 거리 의 지인 네 방문 하 려고 버스 타 러 가 는데 마침 비 ᆫ 택시 가 눈 앞 에 서 어 있 었 다 . 택시 타 ᆯ까 하 다가 기사 가 1 ) 기본요금 거리 가 ᆫ다고 툴툴거리 ᆷ 2 ) 길 모르 ᆫ다고 짜증 내 ᆷ , 이 두 가능 성 이 상상 되 어 피 로 해 관두 었 다 . 택시 업계 누 가 죽이 냐 ? 택시 기사 임 . 나 의 돈 내 고 남 의 차 눈치 보 어 가 며 타 어야 하 는 거 싫 다 .  ",3
시크릿 러브 알바 ... 결국 하 는 일 의 정신 적 스트레스 강도 에 비하 어서 돈 을 너무 짜 게 주 어서 관두 었 던 기억 이 남 진짜 지금 도 가끔 생각 하 는 거 이 ᆫ데 걍 최저 시급 제대로 주 면서 캐릭터 당 몇 명 고용 하 고 캐 어 입 교육 좀 시키 어서 일 시키 면 안 되 나 그럼 서비스 퀄리티 도 높 어 지 고 알바 들 도 금방 안 그만두 ᆯ 터 이 ᆫ데 ,3
" 또다시 
' 백종원 의 골목식당 ' 을 최악 의 방송 
이 라며 , 백종원 개인 은 물론 제작진 과 
식당 업주 들 까지 난도 질 하 는 황교 익 , 
자신 을 문제점 있 게 보 는 주변 은 애쓰 어 
외면 하 고 오로지 저 잘나 ᆫ 척 하 는 이런 
관종 은 배우 ᆷ 과 경험 이 짧 은 열등감 에 
쓸데없이 남 들 을 비평 하 는 주딩질 이 
잦 은 것 이 다  ",3
인신공격 오지넼 ㅋㅋㅋㅋㅋㅋㅋㅋ 혹시 열등감 같 은 거 느끼 고 그런 거 이 ᆫ가 아니 ᆷ 과 ᆫ 종이 이 ᆫ 거 이 ᆫ가 분간 이 안 되 네 남 욕 하고 까 고치 어 웃 으면 좋 디 ? 밑 댓글 에서 좋 게 말 하 어 주 는데 귀 에 안 들어가 니 ? ^^ ,3
" 사랑 하 는 울 은 호 ~~ ♡♡  
울 집 에서 보다 크 ᆫ 이모 집 에서 더 잘 먹 고 잘 지내 고 있 는 은 호 ^^  
너무 잘 지내 어서 엄마 섭섭 하 ᆯ라 그러 네 ㅋㅋ 곧 만나 장 
다 들 고생 이 많 네 ^^  ",1
" 귀 요미 은 호 
목잘가눠야된대 서 100 일 사진 이 지만 127 일 날 촬영 ㅋ  
연습 을 좀 더 하 었 어야 하 나 부 다 ㅜㅜ  
평소 에 는 잘 웃 는데 낮 서 ᆫ 장소라 그런지 잘 웃 지 ᆯ 않 네 ..  
그래도 이 뿌 게 잘 나오 ᆫ 것 같 네 ㅋ  ",1
" 귀 요미 은 호 ㅋㅋ  
되 어 지코 소리 내 면 웃 는다 ㅋㅋ  ",1
아 진짜 김진우 ㅋㅋㅋㅋㅋㅋㅋ ,1
" 김진우 갤러리 화환 설치 완료 
인 서 는 부르 면 오거 등 여 ~ 
모두 들 가 어서 즐겁 게 콘서트 관람합 시당 
성공 적 이 ᆫ 화환 설치 를 위하 어 모금 & 투표 해주시 이 ᆫ 빵 여러분 감사 하 ᆸ니다  ",1
" 181229 잠실 팬 싸 어 
얼케 일케 기엽지  ",1
김진우 조 어서 약간 주글것가 틈 ,1
" 위너 시애틀 사운드 체크 
김진우 
지누 미소 
사르 르 녹 어요 
WIN N E R EV ER Y WHE R E TO U R in Seattle 
2019 . 01 . 15 . 위너 북미 투어 시애틀  ",1
"[ PR E V I E W ] 190102 볼륨 을 높이 어요 
오늘 뽀쨕뽀쨕 너무 귀엽 어 베레모 찌 누 넘 좋 다  ",1
" 미국 대사관 에서 지눜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ  
안녕하세요 !!!! 김진우 이 에요 !!!!  ",1
" 대형 견 옆 에 포 메 
ㅋㅋㅋㅋㅋ  
포 메 이쁘 ᆫ 짓 쩔 ..... 으 으 
2019 . 1 . 24 . CH I C A G O EV ER Y WHE R E T O U R  ",1
" 아니 김진우 미치 었 다 ㅠㅠㅠㅠ  
영상 찍 은 사람 지금 숨 쉬 고 있 나 ?  ",1
ㅋㅋㅋㅋㅋ 아 ㅅㅊㅎ 나오 니까 김진우 랑 이승훈 이랑 둘 이 쳐다보 고 당황 하 어서 웃 던 거 아직 도 생각 나 어서 계속 웃 김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조심 스럽 게 ' 제 가 말씀 드리 어도 되 ᆯ지 모르 겠 지만 .. ' 하 는 배려 킹 강승윤 한테 개 멋있 게 ' 우리 노래 이 ᆫ데요 뭐 ' 하 는 송민호 까지 완벽 하 ᆫ 그림 이 었 다 1 월 1 일 의 추억 ~ ,1
" 190131 ICN 인천 입국 PR E V I E W 4 P 
드디어 드디어 ,,, 오빠 돌아오 었 어 
많이 많이 보고시퍼써  ",1
" 190118 
장하 다 우리 김진우 
손 안 대 고 종이 붙이 기 성공  ",1
" 190102 
혼자 독감 주사 맞 어서 미안 하 ᆫ 찌뉴 오빠 ,,,  ",2
" 181228 아디다스 윈터 나 잇 
꺄르르 르 우리 지누 신나썽 !!!!  ",1
" 181229 위너 잠실 팬 사인회 
이리 보 어도 저리 보 어도 이쁘 어 이뻐  ",1
아닠 ㅋㅋㅋ 안녕하세 이 여 !! 김진우 여 !! 너무 귀 이 어요 ,1
" 요리조리볼뽈록귀여웡 
181229 잠실팬싸  ",1
" 기억 에 없 던 장면 ,,,,, 
지누 너무 사랑해  ",1
" 이 때 무슨 뮤지컬 보 는 거 같 었 어 
예뻐 지누 야  ",1
" 아름답 어 
진우 밖에 안 보이 어 ㅠ ㅠ ♡  ",1
김진우 미모 크 ,1
이틀 꽉 채우 어서 진우 보니 이 보다 행복 하 ᆯ 수 ᆫ 없 따 .. 너무너무 너무너무 조아 ㅠ ~ ㅠ 싸랑 하 어 ,1
" 진우 오빠 오빠 천사 맞 지요 ..............?  
둘 중 에 하나 만 고르 어 Ye s or Ye s 
얼굴 진짜 미쳐뻐 리 ᆷ ㅠ_____ㅠ  ",1
김진우 개인기 스틸 성공 ㅋㅋㅋㅋㅋㅋ ,1
" 190131 
2 주 동안 미국 에서 너무너무 고생 하 었 어요 덕분 에 진짜 진짜 너무 좋 은 추억 쌓 고 오 었 어요 김진우 너무 사랑합니다 ,, 푹 쉬 고 또 만나 요  ",1
" 190105 EV ER Y WHE R E TO U R EN C O R E IN SE O U L 
후니 한테 왤케 쫑알댘 ㅋㅋㅋㅋㅋ  
귀엽 어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ  ",1
" 190129 
아푸 게 따 ... 하지만 긔여 워 .. 너무너무 ... ㅠㅠ  ",1
" 190102 볼륨 을 높이 어요 
누구 보다 더 소중 하 ᆫ 사람 .  
( 아빠 엄마 미안 하 어 ...  ",2
" 미국 투어 고생 많 었 고 수고 하 었 어 .. ♡  
김 지누 팬 이 라서 너무 행복 하 어  ",1
" 계 이 비슷 하 ᆫ 거 하 ᆸ니다 
배우 박혁권 님 메이 ᆫ 국내 배우 / 드라마 / 영화 위주 로 덕질 하 ᆸ니다 
감사 하 ᆸ니다 ♡  
* 자 트 *  ",1
그리고 그 시절 용인 스피드웨이 직 찍 류시원 내 구오빠 이 다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 애기 때 ( 비디오 녹화 시절 ) 부터 이 남자 만 보 면 설레 어 가지 고 잠 을 못 자 었 는데 20 년 간 봉인해놨던 덕후 의 기운 이 나 의 배우 덕분 에 스물 스물 뻗치 네 ,1
" 너무너무 사릉 하 는 울 오빠 야 들 
.  
서로 에게 더 따뜻 하 어 지 는 시간 
.  
.  ",1
류시원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1
저 는 천우 진 선생님 과 김현준 선생님 의 턱시도 와 미소 를 보 었 음 에 행복합니다 ,1
그리고 나 의 삶 의 이유 빌리 엘리어트 ~~ 김현준 에릭 테일러 성 지환 심 현서 천우 진 빌리 들 어 이모 가 영원히 . ,1
" 김현준 , 아따 ~ 형 기사 잘 나오 었 네 ! ^^  ",1
" 늘 맨 발 이 었 을 것 이 다 
사랑 을 잃 고서 는 새 가 부리 를 가슴 에 묻 고 밤 을 견디 듯이 맨 발 을 가슴 에 묻 고 슬픔 을 견디 었 으리라 
/ 문태준 , 맨발  ",2
" 시절 없이 
점점 물렁물렁 하 어 지 어 
오늘 은 두서 가 더 없 다 
더 좋 은 내일 이 있 다는 말 은 못 하 겠 다 
/ 문태준 , 눈물 에 대하 어  ",2
" 너무 빠르 ᆫ 것 은 슬프 다 
가 ᆯ 곳 이 멀리 
마음 이 멀리 있 기 때문 이 다 
바깥 / 문태준  ",2
흐 아악 심해인 귀엽 어 ㅠ ,1
ㅅㅂ 심해인 어 교 믿 는 철 래 ㅋㅋㅅㅂ ㅋㅋㅋ .. ㅋㅋㅋㅋㅋㅅㅂㅅㅂ ,1
" 김지유 ㅋㅋㅋㅋㅋㅋ  
빼꼼 귀여웤 ㅋㅋㅋㅋㅋ  ",1
김지유 사랑해 ,1
" 190126 루드윅 무대 인사 
마리 슈라 더 - 김지유 배우님 
지 유마 리 잘 가요 ㅠㅠ  ",2
김무영 웃 는 모습 모음 2 탄 이 다 ㅋㅋ 다시 보 어도 진짜 마르 었었 네 ㅠㅠ 근데 원래 내 가 잉 구기 마르 ᆫ 거 ᆯ 좋아하 어서 김무영 비 주얼 을 좋아하 었 지 ㅠㅠㅠ 다시 생각 하 어도 블 레 나오 어서 다행 이 야 ,1
아으 씨발 김무영 졸라 귀엽 어 ,1
나 도 ㅠㅠㅠ 그 날 들 ㅠㅠ 보 러 ㅠㅠ 가 고 ㅠㅠㅠ 싶 다 ㅠㅠㅠ 뮤지컬 ㅠㅠ 보고 ㅠㅠ 싶 다 ㅠㅠㅠ 윤지 성 ㅠㅠㅠ 보고 ㅠㅠ 싶 다 ㅠㅠㅠ 김무영 ㅠㅠㅠ 보고 ㅠㅠ 싶 다 ㅠㅠㅠ ,2
" 김영철 부위원장 머무르 는 호텔 에 무단 잠입 하 었 다가 미국 측 경호원 한테 까이 는 jtbc 보 니까 기자 윤리 얼마나 거지 같 은 지 너무나 잘 알 겠 고 , 방송 꼭지 만 따내 면 민족 과 국익 과 세계 평화 따위 고려 조차 않 는 수준 다시 한 번 상기 시키 어 주 어서 고맙 다 .  
북한지 국 같 은 소리 하 네 .  ",3
" 예능짤 의 전설 of the 전설 ‘  
이거 ᆫ 진짜 이 오 조오 억 번 보 어도 현 웃 터 짐 ㅋㅋ  ",1
" jtbc 미치 ᆫ 놈 들 김영철 숙소 호텔 층 까지 
따르 어 올라가 어서 몰래 찍 다가 미국 경호원 들 한테 걸리 었 음 ㅋㅋ  
자랑 이 라고 내보내 ᆷ ㅋㅋㅋㅋ  ",3
" 문정인 이 간첩 이 ᆫ 이유 한 가지 
뇌써글 레오 에서 김영철 을 동지 동지 하 었 다는 거 
목 매달 어야 되 자 ᆫ 아 이 빨갱이 좀비 를  ",3
" 천 안함 폭파 시키 었 다는 김영철 , 드 뎌 적국 수뇌 ( ? ) 의 집무실 까지 들어가 ᆷ 
북미 신뢰 관계 가 이 정도 까지 진전 되 ᆷ ㅎㅎㅎ  ",1
" 김영철 방 남 을 결사 반대 하 ᆫ다며 
통일대교 에서 시위 벌이 던 모지리 들 ..  
트럼프 는 그런 김영철 을 만나 면서 저렇게 환하 게 웃 는데 뭐 하 ᆯ 말 없 어 ?  
아유 정말 가증 스럽 은 놈 들 이 네 ..  ",3
?? 국민연금 200 조 북한 에서 요구 . 국민연금 큰일 이 네 북한 김영철 이 가 남한 의 국민연금 200 조 를 넘기 라고 하 는데 누구 ᆯ 믿 고 이런 말 을 하 ᆯ 수 있 을까 ? 국민연금 은 국민 개인 돈 이 ᆫ데 정부 에서 관여 하 ᆫ다 ? 나 의 돈 을 어디 로 주 ᆫ다고 ? 다음 2 차 남북 정상 회담 때 어떻 게 대답 하 ᆯ까 ? 남 북한 국민연금 통합 ,3
" 자유한국당 이 김영철 을 천 안함 폭침 의 주범 으로 지목 하 며 방 남 을 결사 반대 하 ᆫ다며 농성 하 던 게 불과 1 년 전 이 다 .  
그런 김영철 이 트럼프 와 만나 ᆫ다는 데 자유당 놈 들 너무 조용 하 어 ..  
최소한 백악관 앞 에서 피켓 시위 이 라도 하 었 어야 되 는 거 아니 ᆫ가 ?  ",3
" 이재명 , 김정은 , 김영철 , 김태우 , 신재민 , 손혜원 으로 ..  
끊임없이 비 ᆫ 깡통 조작 하 어 흔들 는 소음 틈 에 
김관진 , 이재용 , 우병우 풀려나 고 ( 양승태 행복 하 ᆫ 귀가 예상 )  
돈 봉투 , 섹 검 , 삼성 바이오 무죄 되 고 
투자 허세 꾼 이재용 은 무죄 박두 
비 ᆫ 깡통 흔들 면서 다시 살아나 ᆫ 
도로 친박 당 
도로 삼성 공화국 !  ",3
우와 ... 야인시대 의 그 장면 이 계속 회자 되 더니 김영철 씨 ㅋㅋ 버거킹 광고 까지 ! ,1
나 두 김영철 이 ᆸ니다 ♡♡ ,1
목숨 걸 고 성대모사 하 ᆫ 김영철 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1
아 김영철 그 자식 좀 뒤지 어야 데 ᆷ 테레비 에서 꼴 도 보 기 싫 음 진짜 ,3
내 참 별 쉴드 를 다 보 ᆫ다 아이스크림 존재 감 드 립 ㅋㅋㅋ 그럼 걍 존재 감 백 푸 어 되게 찰떡 만 날아다니 면서 찍 으면 되 겠 네 ㅋㅋㅋ 냠 지 어 연예인 은 잘 만 늘 갖 다 쓰 던데 버거킹 광고 는 김영철 존재 감 마이너스 이 라 20 년 가까이 되 ᆫ 야인시대 캐릭터 가져오 어서 실제 연예인 광고 세우 ᆷ ? ㅋㅋㅋㅋㅋㅋ ,3
현빈 손예진 열애설 을 누르 어 버리 ᆫ 다우니 어도러 블 대란 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄲㅋ 정국 효과 ㄷㄷㄷㄷㄷㄷ ,1
돈 벌 었 으면 그냥 곱 게 쓰 어라 . 차라리 명품 으로 온몸 을 도배 하 던지 외제 차 를 굴리 던지 하 어라 . 개발 정보 얻 었 다 하 더라도 사회 적 잣대 로 스스로 자제 하 는 것 이 도리 이 다 . 손예진 도 그 따위 로 부동산 손대 어서 이익 을 얻 었 는데 그러 ᆯ 정신 머리 이 라면 연기 에 나 몰두 하 거라 . 추하 다 . 그거 다 결국 은 국민 들 의 피땀 이 다 ,3
" 현빈 이 랑 손예진 이 
연애 를 하 든 
마트 를 가 든 
길거리 에서 쌈바 를 추 든 
고기 를 먹 든 
당신 들 알 ᆯ 바 가 아니 라고요 ...... 디 패 듣고잇냐  ",3
" 너무 좋아하 는 장면 
언제나 활짝 웃 기 ᆯ  ",1
" 이제 겨울 하면 윤진 아 
연출 , 스타일 , 대사 그리고 
너무 좋아하 는 씬 
이때 진아 는 친하 ᆫ 누나 그 자체 이 라 더 좋 다 .  ",1
류 웃 는 거 너무 예쁘 어 . 활짝 웃 을 때 손예진 같 음 . ,1
" 지난해 영화 ‘ 협상 ’ 의 G V.  
오랜 손예진 님 팬 으로써 다녀오 었 지만 현빈 님 에 놀람 .  
그 미모 와 기럭 지 . 손예진 님 도 최고 이 었 지만 현빈 님 도 최고 .  
최근 나 의 낙인 ‘ 알함브 라 궁전 의 추억 ’ 에서 너무 멋 있 음 . 근데 박신혜 님 이 너무 이쁘 어 결국 박신혜 님 만 보임 ㅋㅋㅋㅋ  
결론 은 다음 주 까지 어떻 게 기다리 냐 ...  ",1
손예진 너무 이쁘 어요 > _ < ,1
꿈 에서 손예진 님 이 백허그 를 하 어 주 시 었 으므로 오늘 부터 이상 형 은 손예진 님 이 다 ... ,1
나 ᆫ 독고 신수정 이 ᆫ가 걔 너무 이쁘 드라 ... ,1
신수정 죽 도록 사랑 헤 ,1
" 드라마 즐 치 어 보 고 잠 이나 즐 치 어 자 던 
사저 대통령 503 번 을 배설 하 ᆫ 새 머리 당 후신 이 하 ᆯ 말 은 절대 아니 다 싶 다 
작년 한 해 호텔 비 아끼 려고 기내 에서 숙박 하 시 며 지구 4 바퀴 반 을 돌 며 열 일 하 시 ᆫ 문프 의 진심 을 왜곡 하 지 마 라 
토착 왜구 놈 들 의 저열 무례 하 ᆷ 이 극 에 달하 었 구나 !  ",3
승관 이 가 각자 포즈 한 번 따라하 어 보 어도 좋 을 거 같 다고 하 자마자 민규 티저 뜨 었 는데 바로 따라하 어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1
리 셀마 ᆫ 아니 면 내 가 팬싸 를 두 번 이상 가 ᆯ 수 있 지 않 을까 생각 하 어 보 었 어 개빡치 더라구요 ,3
ㅜㅠㅠㅠㅠ 역시 호엥 님 칭찬봇 .... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제 가 만들 어 보 기 ᆫ 하 었 는데 실제 호엥님 이 더 다정 하 고 따듯 하 ᆫ 느낌 이 ᆫ데 표현 이 잘 안 되 네요 .... 하지만 벽 15 번 부시 ᆯ 수 있 는 귀여움 과 저 동 구리 안경 .. 그리고 동그랗 ᆫ 눈 ...! 분명 호엥님임 다 .. ,1
프듀 이후 로 애가 정말 한 번 도 안 울 길래 지나가 는 말 로 씩씩 하 다 단단 하 ᆫ 애 이 다 하 었 는데 오늘 보 니까 아니 던데요 그냥 아직 도 저 의 또래 같 은 애 던데요 ㅠㅠㅠ 김재화 ᆫ 지금 까지 참 고 있 던 거더 이 ᆫ데요 ㅜㅜㅠㅠㅠㅠㅠㅠㅠ ,2
동대문 종합 시장 에서 천 14 개 나 사 었 는데 16800 원 밖에 안 나오 었 다 ㅠㅠ 2 만 원 도 안 되 ᆷ 진짜진짜 엄청 싸 고 여기 B 구역 4 층 4018 번 이 ᆫ데 진짜진짜 친절 하 시 ᆷ ㅠㅠ ,1
" B Cafe 신년 회 갔다오 었 습니다 ><  
^ - ^ 작가 관리 는 진짜 비카페 가 최고 에 용 
비카페오세 요 두 번 오 시 어요 .  ",1
" 창 원더 시티 럽셀 영화 3 시 55 분 B 열 9 번 자리 앉 으시 ᆫ 분 중간 중간 에 폰 하 시 던데 그러 지 말 시 어요 .. ,,  ",3
" 이 지원 
카카오 뱅크 3333057294894 
전화 번호 01039163125 
26 일 B 3구 역 9 n 번 
저 사기 당하 었 어요 ㅠㅠㅠ  
양도 받 고 싶 은 워너블 들 이 조심 하 시 어요 ㅠㅠㅠ  
ㅅㅇㅊ 워너 원 콘서트 양도 사기 토코 이 ᆫ  ",2
" 중위 님 몇 번 이나 말씀 드리 었 지만 전 평화 를 사랑 하 고 싸움 은 원 치 않 어요 그러니까 시비 털 지 말 시 어요 ... ^^  
oO ( 진짜 저거 내 가 의사 만 아니 었 으면 뼈 이름 읊 어 가 면서 206 개 의 뼈 를 차근차근 뽀사 버리 는 거 이 ᆫ데 ... ) ",3
와 미치 ᆫ 개 미치 ᆫ 예스 24 글로벌 들어가 었 다가 사브리나 스탱딩 B 5 번 으로 잡 었 다 ㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊ ,1
"' 김성태 사퇴 하 라 ' 강서구 주민 들 이 나 섰다 
“ 자녀 부정 취업 , 외유 성 출장 , 
유치원 3 법 방해 , 특수학교 갈등 조장 ”  
국민 이 직접 나서 어서 나 의 지역 은 내 가 지키 자 
국회의원 . 의원 들 에게 만 맡기 ᆯ 수 없 다 
국민 이 분노 참 는 데 한계 도달 하 었 다 
유치원 3 법 거부 하 ᆫ 한국당 의원 들 
지역구 국민 들 이 응징 에 나서 어야 하 ᆫ다  ",3
" 자유한국당 수준 
김성태 딸 은 KT 서류 전형 합격자 명단 에 없 는데 최종 합격 하 는 신공 을 발휘 하 고 
최교일 은 미국 까지 가 어서 스트립 바가 웬 말 이 냐 ?  
왜 자한당 이 잘 못 하 는 거 ᆫ 왜 언론 에서 이슈 가 안 되 는 거 이 야 ?  
설 연휴 가족 과 지인 들 에게 자한당 의원 들 만행 을 알리 ᆸ시다  ",3
자유한국당 김성태 의원 의 딸 이 KT 에 부정 취업 을 하 ᆫ 것 이 밝히 어 지 면 큰소리치 었 던 김성태 의원 은 공개 사죄 하 고 의원 직 사퇴 하 어야 하 ᆯ 것 ! ,3
" 폭행 논란 빚 은 한국당 예천군 의회 해외 연수 .. ' 고 비용 ' 도 구설수 
14 명 이 세금 6 , 100 만 원 짜리 회화 관광 을 
인당 430 만 원 넘 는다 
청와대 직원 들 저녁 먹 은 거 보 고 
"" 야근 하 면 편의점 삼각김밥 사 어 먹 으면 되 ᆫ다 "" 라고 김성태 가 말 하 었 다 
이 기사 보 ᆫ 적 있 지 ?  
한국당 과 기레기 새끼 들 아 !  
뭐 이 라 말 하 어 보 어라 !  ",3
김성태 자유한국당 의원 님 ! 딸 의 KT 특혜 채용 의혹 사실 로 밝히 어 지 면 국회의원 직 사퇴 하 시 어요 ! ,3
" 내 가 .. 최빠 들 고 소 때문 에 
최 특히 까 다 말 ᆫ 것 이 아니 라 
나 의 오랜 트친 들 이 최빠 쪽 에 계시 어서 
참 고 있 는 것 이 ᆷ .  
트위터 하 다가 고소 하 ᆫ다고 협박 하 는 
경우 는 찢낙지 와 최재성 이 처음 이 자 
유일 하 ᆷ 
다시 말 하 지만 나경원 김성태 홍준표 
같 은 개 쓰레기 들 도 그런 짓 안 하 었 어 
최빠 들 어 문파님 들 협박 하 지 마 라 ~  ",3
" 털 묻 으면 망하 ᆫ다 ~ 
계속 진행 중 ..  
간 보 기 하 면서 
자한당 망하 어라 ~ 하 어 놓 고 
자한당 으로 가 ᆫ 놈 황영철 ..  
털보 가 세탁 하 어 주 었 는데 ㅋㅋ  
일단 2 심 에서 도 검찰 구형 징역 3 년 
이혜훈 명품 돈 가방 
김성태 딸 취업 비리 
그리고 손혜원 ..  
좌우 가 없 다 .. 부 도덕 질 은 ..  
징 하 다 정말 ~  ",3
김성태 딸 특혜 채용 으로 시끄럽 어야 하 ᆯ 시기 에 손혜원 과 서영교 의원 으로 모든 뉴스 점령 중 .. 짜증 만 땅 ! ,3
문제 는 나경원 이 부끄러움 을 모르 ᆫ다는 거 이 지 . 김성태 는 물론 이 고 . 저 당 자체 가 그렇 잖아 . 멀짱 한 사람 이 안 보이 는 당 이 야 . ,3
" 오늘 개화산 해맞 이 행사 가 었 는데 누가 김성태 마이크 잡 자마자 
김성태 이 배신자 이 라 소리치 고 튀 ᆷ ㅋㅋㅋㅋㅋ ( 표정 굳 어 버림  ",1
" 김성태 는 세금 낭비 죄 로 의원 직 사퇴 하 라 
청와대 삼각김밥 비판 
최저 임금 인상 반대 
유치원 3 법 반대 
김용규 이 ᆫ 법 처리 불참  ",3
" 권성동 강원랜드 채용 비리 
김성태 딸 채용 비리 는 어디 가 었 어 
나경원 황 교활 홍준표 가 꿈꾸 는 대한민국 에서 살 고 싶 은 사람 들 은 박정희 전두환 이명박 그네 의 대한민국 을 다시 갖 고 싶 은 거 . 자한당 은 항상 나라 를 썩 게 하 고 죽이 는데 아직 도 지지 하 는 인간 들 아 정신 차리 어라 . 속 는 인간 들 도 정신 차리 어 . ㅉㅉ  ",3
" 이렇 게 신 박하 ᆫ 
' 비 물증 판결 ' 이 나오 ᆯ 줄 민주당 이 모르 었 을 터 이 니 지금 까지 
잘못 하 ᆫ 거 ᆫ 되 었 고 
김성태 가 단식 투혼 으로 
특검 관철 시키 었 듯이 
당 은 그 에 준하 는 
초 강경 투쟁 으로 김경수 지사 를 지키 어 내 기 바라 ᆸ니다 
드루킹 만 콕찝 어 갖 다 바치 어 
이 사단 을 만들 어 놓 고 
립 서비스 로 대충 떼웠다가 는 
떼죽음 각오 하 어야 하 ᆯ 것  ",3
" 김성태 주딩 이 있 다면 야그함해 보 어라 
너 는 반드시 우리 노 의원 의 대하 ᆫ 
책임 을 지 어야 하 ᆯ 꺼 이 다 !  ",3
" 민주당 은 반격 하 라 !  
또 취하 어 있 지 말 고 ..  
김성태 의 혹 부터 본때 를 ..  
측은 하 시 어요 ?  
죽 어 가 ᆫ 국민 들 은 ?  ",3
" 이해찬 과 당 지도부 , 단식 이 라도 하 어야 하 는 거 아니 야 ?  
김성태 도 한 단식 당신 들 은 왜 못 하 어 ? 왜 안 하 어 ?  
사법 적폐 이리 두 고 보 겠 다고 ?  
말 로 만 조금 지껄이 지 말 고 , 행동 으로 보이 어 !  
민주 화 투쟁 팔 어 가 며 7 선 이 되 었 잖아 .  
이제 는 사법 적폐 투쟁 에 적극 적 으로 나서 어 보 라구 .  ",3
" 김성태 딸 , KT 서류 전형 필기 시험 합격자 명단 에 없 었 다 .  
김성태 “ 정당 하 ᆫ 절차 를 거치 어 딸 이 공개 채용 시험 에 합격 하 었 다 ”  
딸 을 KT 에 그냥 심 었 구만 ~ 
김성태 이런 짓 하 어 놓 고 교통 공사 세습 이 니 , 대통령 아들 특혜 이 니 !  
청문회 열 고 국정 조사 실시 도 하 어야 하 ᆫ다 .  
이제 나경원 투기 의혹 조사 도 하 어야 하 지 않 겠 나 !  ",3
" 자한당 에 주 ᆯ 줄 이 구속 감 들 많 죠 .  
강원랜드 부터 시작 하 어서 , 
유치원 원장 들 한테 돈 받아먹 었 을 인간 들 , 
딸 래미 불법 취업 의혹 김성태 ...  
장애인 딸 불법 입학 의혹 나경원 ...  
국민 세금 마누라 한테 주 ᆫ 홍준표 ...  
제대로 만 수사 하 면 다 잡히 어 가 ᆯ 인간 들 ...  ",3
" 김성태 굶 어 죽 게 놔두 었 어야 하 었 어 ..  
왜 ?? 인간 같 지 않 은 것 들 하고 합의 하 어서 이 지경 으로 만들 었 니 ??  
아 열 받 어 ...  ",3
운영 위 개최 가 정부 가 아니 ᆫ 자한당 몰락 에 치명타 가 되 ᆯ 거 이 란 거 ᆯ 모르 었 을 거 이 다 .. 아니 이례 적 으로 민정 수석 비서실장 모시 었 으면 헛점 이 라도 찌르 던가 ㄹㅇ 저게뭐 야 김성태 전희경 의원 태도 는 ㄹㅇ 국민 들 허 를 찌르 ᆫ다 ㅋㅋㅋㅋㅋ 수석 이랑 실장 허 를 찌르 시 어야지 왜 가만히 있 는 국민 허 를 ..? ,3
" 나경원 , "" 청와대 민간인 불법 사찰 , 국정 조사 청문회 와 특검 하 겠 다 ""  
자한당 운영 위원 들 , 한심 하 어서 욕 나오 더라 .  
얼마나 무능 하 ᆫ지 이번 운영 위 보 고 알 었 다 .  
남녀 구분 없이 꽥꽥 소리 만 지르 고 , 
설명 을 하 어도 못 알아듣 고 , 묻 어 보 ᆫ 것 또 묻 던데 뭘 또 하 겠 다는 거 이 냐 ?  
차라리 김성태 딸 , 특혜 취업 특검 하 어라 ~  ",3
