tweet,sentiment
조 태정 오너 코로 이 ᆸ니다 다 들 수고 많 으시 었 어요 !! ,5
아 근데 혹시 모르 니까 기다리 었 다가 30 일 날 사 셈 로디 퍼스트 상자 에서 로디 뜨 ᆫ다는 소문 이 있 음 그거 모 었 다가 까서 무제 나오 면 젛 이 고 안 나오 어도 10 일 제 까지 만 모으 면 코인 좀 투자 하 어서 기간 늘리 ᆯ 수 있 다 안 뜨 면 그 때 사 도 되 고 스트리머 들 ( 유영혁 문호준 같 은 사람 은 리그 용 코튼 만 타 니 제외 ) 1 주일 뒤 에 도 ,5
장미희 는 진짜 아름답 구나 ,1
미미 랑 희재 랑 둘 다 욕심 쟁이 이 니까 ... 어차피 칠조칠억 년 같이 있 을 터 이 ᆫ데 다 하 어 보 고 다 얘기 하 면 되 지 8 // 8 .. . .. ㅋ ㅋ ㅋㅎㅋ ㅋㅋ ㅋ ㅋㅋ 어 어 어 엌덕 하 어 지 ᆫ 자 세상 에서 제일 귀엽 어 사랑해 조와 하 어 ; 굿모닝 뽀뽀 는 희재 거 이 지만 아래 서 자 는 댕댕 이나 냥냥 이 안고 와서 희재 한테 쪽 시키 ᆯ 수 ᆫ 잇 이 지요 ,1
한양대 수학 과 강 교수 집안 을 김용운 이 죽이 라는 거 이 ᆸ니다 . 똑같이 일본 애 이 라고 봐주 면 안 되 ᆫ다는 거 이 ᆸ니다 . ,3
아 이향아 ㅠ 이향 이 넘 기여워 이 요 ㅠㅠㅠㅠㅠ ( 폰뿌 심 ) ,1
" 12 시 전 에 올리 ᆯ려구 하 었 는데 
늦 어 버리 었 어 잉 흑흑 ( * ????? )  
요즘 넘 뭐 안그리 이 ᆫ 거 같 어서 그리 어 보 ᆫ 위너 
인서 님 들 새해 복 많이 받 으시 구 좋 은 일 만 가득 하 기 ᆯ 바래 요 
우리 강 김송이 도 좋 은 일 한 가득 있 기 ᆯ  ",1
" 190130 쇼 채 ᆷ 사 녹 후기 
베레모 베레모 검정 베레모 이 오 !!!!!!! 상의 는 빨강 검정 줄무늬 옷 이 ᆫ데 뒷판 은 짙 은 회색 에 검정 줄 있 어서 마치 라잌 무당벌레 .. 하의 는 흰색 에 검 은 세로 줄 이 있 었 는데 밑단 을 접 었 어요 . 희 ᆫ 양말 에 빨강 노랑 파랑 알록달록 신발 을 신 었 습니다 . 오늘 도 리즈 갱신 ㅠㅠ 예뻐 이 요 ㅠㅠ  ",1
" 아 이거 목소리 너무 귀엽 다 ㅠㅠ 북 마리아 나 물고기 들 세상 에서 제일 눈치 없 는 듯 ㄱ - 
그래도 식량 을 위해섷 도움 이 되 고 싶어가지궇 .. 열심히 노력했찌 마안 ... 물고기 가 너무 빠르 어 가지 구 우 ...  ",1
다른 거 ᆫ 모르 겠 는데 최민수 대박 적 임 ,1
"‘ 히든싱어 5 ’ 박미경 남편 트로이 , 시종 일과 이 ᆫ 애정 표현 “ 아내 박미경 무조건 1 등 ” ",5
"[ 실시간 3 위 임성은 ] 영턱스클럽 임성은 , 탈퇴 이유 보니 ? 눈물 고백 ‘ 안타깝 어 ’ ",5
마광수 교수 님 즐겁 은 사라 배포 하 고 싶 은데 도와주 시 ᆯ 수 있 나요 ,5
아 .... 넘 귀엽 어요 키리 카 .. 아 어쩌면 좋 죠 .. ( 어쩌 ᆯ 줄 을 모르 어 함 ) 이향 이 .. 넘 행복 하 어서 쓰러지 었 대요 ㅠㅠㅠ ,1
"' 돈 봉투 만찬 승소 ' 이영 려 ᆯ , 검찰 복직 하루 만 에 사표 | 다음 뉴스 
검찰 에 니 같 은 것 이 나 ᆷ 어서 하 ᆯ 수 있 는 일 이 뭐 있 겠 냐 개자식 어 .  
그저 돈 지랄 밖에 더 있 겠 어 개 쓰레기 새캬 .  
국민 들 의 피 같 은 돈 세금 을 니 네 아가리 에 처넣 은 개새끼 가 .  ",3
아이유 랑 유인나 진짜 부럽 다 저런 사람 만나 었 다는 거 너무 인생 에 크 ᆫ 선물 이 고 기적 같 은 거 이 ᆫ데 ,1
내 참 별 쉴드 를 다 보 ᆫ다 아이스크림 존재 감 드 립 ㅋㅋㅋ 그럼 걍 존재 감 백 푸 어 되게 찰떡 만 날아다니 면서 찍 으면 되 겠 네 ㅋㅋㅋ 냠 지 어 연예인 은 잘 만 늘 갖 다 쓰 던데 버거킹 광고 는 김영철 존재 감 마이너스 이 라 20 년 가까이 되 ᆫ 야인시대 캐릭터 가져오 어서 실제 연예인 광고 세우 ᆷ ? ㅋㅋㅋㅋㅋㅋ ,3
" 개념 없 는 김현철 보좌관 욕 좀 하 ᆯ려 하 었 더니 짤리 었 네 .  
이제 다시 서울대 대학원 돌아가 어서 강의 하 겠 네 ?  
서울대 졸업 생 들 동남아 가 어서 돈 좀 벌 어 오 라 가르치 기 ᆯ 바라 ᆫ다 .  ",3
[ 보이 는 라디오 ] 이아롬 의 시사 경남 - 호 와 두 :,5
상장 전 이 라도 주식 은 발행 되 어 있 고 백종원 씨 가 들 고 있 습니다 ( 76 % 보유 ) . 본인 이 유명 하 어 지 어서 기업 가치 가 올라가 면 이익 을 보 는 거 ᆫ 맞 는데 그 게 왜 문제 가 되 는지 는 저 도 잘 ... ,5
그렇 다 . 남바 와 ᆫ 이전 에 포카리즈 가 있 었 다 캬 ,5
" 헉 ..  
.  
.  
.. 설희 이 야 .. ㅜㅠㅠ 섫릇 ㅎ 희 ㅑㅠㅠㅠㅠㅠ ㅠ 앤오 님 .. 저 두 서하 그랴 드리 ᆯ려고 어제 켯느 데 그림 이 너무 안 그리 어 지 어서 ㅠㅠㅠ 오늘 곡 그려드릶게 이 요 ㅠㅠ♡ 너무예버요  ",1
사람 이 좋 다 방송 이후 꾸준 하 ᆫ 운동 을 통하 어 건강 을 되찾 은 백일섭 ! 영상 ,5
네 . ... 희재 가 .... . . 희재 형 이 .. ㅠ ... ㅠ // ㅜ .. ... 저 저 도 희재 스윗함 에 탐라 이 오 조오 억 번 박살 내 었 어요 . .. . . .. 정말 그 아 .. .. ㅠ .. . ... 정말 참 많이 조좋아합니 다 .. . 사랑해요 .. . 희재 랑 토성 님 모두 사랑 .. . 제 가 아 하 아 ㅠ ... 앓 이란 도 첨 .. . 쓰 어 보 고 ... ,1
" 각 있 는 ~ 
둥글 ᆫ ~ 
종류 2 가지  ",5
" 2019 년 1 월 한국 인 이 좋아하 는 TV 프로그램 ( 2 개 까지 자유 응답 ) : 1 위 SK Y 캐슬 , 2 위 하나 뿐 이 ᆫ 나 의 편 , 3 위 나 혼자 산다 , 4 위 나 는 자연인 이 다 , 5 위 미우 ᆫ 우리 새끼 , 6 위 썰전 , 공동 7 위 알함브 라 궁전 의 추억 - 알 는 형 님 - 1 박 2 일 , 10 위 백종원 의 골목식당  ",5
" 나 두 종 방 기념 트 친서 ..  
타 장르 많 구요 오수미 ᆫ 주접 녀 이 ᆸ니다 기 선수 민 사마엘 수 민 용 필수 민 유리 은 호 은 호미 소 미연 은 호 어쩌 구 .. 암튼 다 먹 어요 같이 시즌 2 존버 하 ᆸ시다 유멘맞괄  ",5
어찌저찌 하 ᆫ 이유 로 ... 김삼순 을 보 어야 하 는데 ... 탄식 만 나오 ᆫ다 ... ,5
이 지원 개 짱 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 지워 나 누가 때리 어 내 가 다 처리 하 어 주 ᆯ게 ㅠㅠㅠㅜㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,1
" 청와대 , 제 20 대 대통령 선거 대권 4 수 도전 하 는 나 의 정보 대선 주자 와 중앙 선관위 등록 하 는 총선 대선 국민 들 과 저 와 2015년 ~ 2016년 1 년 간 맞짱 뜨 는 수천억 대 성 범죄자 - 사기 꾼 이하늬 ( 미스 코 ) - 윤계상 배우 - 백승현 경찰관 - 구 태연 검사 - 윤효선 검사 - 임정택 판사 - 양승태 전 대법원 장 등 재산 몰수 와 체포영장 을 하 시 ᆸ시요  ",3
" 이용섭 광주시장 , 공공 기관 성과 창출 직접 챙기 ᆫ다 - DJ 센터 시작 으로 ‘ 공공 기관 현장 대화 ’ 경영 혁신 드라이브 시동 .. 기존 업무 보고 와 달리 세부 성과 창출 ? 실천 계획 약속 받 어 .. 2019년 ‘ 정의 롭 고 풍요 롭 은 광주 ’ 건설 원년 , 공공 기관 부터 앞장 .. 전남 조은 뉴스  ",5
" 격하 게 엑소 보고싶다 ...  
민석이 주 ᆫ 면 이 씽 이 백현 이 종 대 찬열 이 경수 종 이 ᆫ 이 세훈 이 보고싶다 아아아아 아아아아아 어 앙 
그리고 귀엽 은 내새꾸자랑  ",1
" 참고 로 주완 과 김사랑 의 갖 은 음해 에 시달리 는 분 들 ( 요순 님 , 혜경궁 닷컴 의 애당님명월 님 )  
실무진 아니 ᆸ니다 .  
돈 한 푼 만 지 ᆫ 적 이 없 는 분 들 이 ᆸ니다 .  
그냥 혜경궁 집회 랑 궁찾사 를 순수 하 ᆫ 마음 으로 도와주 ᆫ 분 들 이 ᆸ니다 .  
그분 들 을 왜 공격 하 는지 진짜 어이 없 다고 늘 생각 하 ᆷ .  ",3
" 오늘 신안산선 대림 삼거리 역 출입구 설치 와 관련 하 어 신경민 의원 님 , 이훈 의원 님 그리고 국토 교통부 관계자 들 과 함께 밀도 있 는 논의 를 나누 었 습니다 . 주민 여러분 께서 만족 하 시 ᆯ 수 있 는 방안 을 마련 하 ᆯ 수 있 도록 앞으로 정부 및 유관 기관 과 지속 적 으로 만나 고 논의 하 겠 습니다 .  ",5
" 퇴근길 에 
세상 너무 예쁘 ᆫ 수정이 를 바라보 고 있 자니 
오늘 이 더 행복 하 어 지 는 거 같 고 막 그러 니까  ",1
엑시이머리 너무 잘 어울리 구 예쁘 다 ,1
" 대사 가 가사 와 바리 와 석장과 금강경 을 성진 에게 주 고 이르 기 를 , 
"" 나 의 불도 를 너 에게 전하 이 었 다 . ""  
하고 서천 을 향하 어 가 었 다 . 이 에 성진이 연화 봉 도장 에서 여러 여승 에게 설법 하 니 , 일심 정념 이 곧 극락세계 이 었 다 . [ 구운몽 / 김만중 ] ",5
" 미리 생일 축하 하 ᆸ니다 어 
채터틀데이채터틀데이  ",1
… 나 방금 그레이스 ᆫ 형 이 미인 이 란 소리 듣 고 너무 멍 때리 어서 쫓 던 소매치기 한테 깡통 맞 었 어 . ,5
""" 신재민 ' 극단 선택 ' 암시 문자 보내 고 잠적 "" .. 유서 발견 
참으로 비겁 하 고 사악 하 ᆫ 인물 이 네 .  
떴떳 하 ᆫ데 왜 죽 어 ? 당당 하 게 끝 까지 버티 며 바둥거 려 보 지 .  
기러기 와 지라시 들 이 영웅 을 만들 어 주 는 정도 가 시원찮 었 나 ? 구역 질 나 ᆫ다  ",3
언더독 펀딩 전 부터 배우 들 캐스팅 으로 몹시 기대 하 고 있 었 습니다 . 물론 힘들 ᆫ 시기 도 있 었 지만 중간 시사회 때 영화 를 보 고 한국 애니메이션 의 크 ᆫ 희망 을 느끼 었 습니다 . 그 감동 을 쇼케이스 에서 다시 한번 완성 되 ᆫ 작품 으로 만나 어 보 고 싶 습니다 . 뽑아주시 개 ! ,1
히히 바로 바로 ! ( 웅장 하 ᆫ 브 금 ) 궁디밈 을 쪼아 하 는 저 의 마음 이 지오 ~~ ~ ( ੭ ु ´͈ ³ `͈ ) ੭ ु⁾⁾･*♡ ,1
[ 부고 ] 유 동수 국회의원 실 최창 열 보좌관 모친 상 ,5
"대한민국 의 정치 를 망치 는 
밴댕이 3 마리 ㆍ  
홍준표 · 안철수 · 유승민 , 내일 청와 대 신년인사회 불참 |  ",3
" 대략 "" 민자당 "" 에 대입 하 자면 . ' 문재인 ' 이 "" 노태우 "" . ' 김경수 ' 가 "" 박철언 "" . 이재명 이 "" 김영삼 "" . 박원순 이 "" 김종필 "" . 이렇게 되 ᆫ다구 보 면 되 ᆫ다 . ' 청와대 ' 나 ' 현 정부 ' 에 들어가 어 있 는 애 들 은 다 빼 는 것 이 맞 다 . 가망 없 으니까 ᆫ .  ",3
" 히 로 중3 솔로 데뷔 전 , 긴장 풀 ᆯ 겸 팬 레터 읽 는데 팬 들 마음 = 나 의 마음 ( 글 구 유일 하 게 곁 에 있 어 주 ᆫ 게 팬 이 라 팬 사랑 유별나 ᆫ 히 로 넘 조 아해 ㅠ )  
히로 사마의 미소 에 용기 를 얻 습니다 , 평생 함께 하 겠 읍니다 , 히로 사마 를 알 게 되 고 인생 이 달라지 었 습니다 , 지금 까지 도 앞으로 도 계속 계속 좋아하 어요  ",1
" 아 맞 다 저 오늘 유 ㅠ 튭 보 다가 쟉 샘 그림 봣 는 데 너무 보배 로우 이 ᆫ데 쉣 댓글 에 노진구 를 ,,, 달 길래 ^^ ,,, ㄹㅇ 죽이 고 싶 엇 어 ^^ 아 진짜 한 번 만 하 면 되 ᆯ걸 몇 번 을 달 고 잇 네 ^^ ( 깊 은 빡침  ",3
강한별 님 만나 어서 반갑 어요 이번 에 트친되 서 이 게 첫 멘션 이 지만 앞 으로 자주 나누 ᆯ 수 있 기 ᆯ 바라 며 친하 어 지 ᆸ시다 잘 부탁 드리 어요 ,1
앜 ㅋㅋㅋㅋㅋㅋㅋㅋ 이거 달력 닐 라가 이 오 ? 앙영싱아같아욬 ㅋㅋㅋㅋㅋㅋㅋ 달민 정음 귀엽 고 웃기 다 ㅋㅋㅋㅋㅋㅋㅋㅋ 양 님 감샇바니 다 ㅠ ,1
" 검 은 장막 숲 중부 삼림 / 보랏빛 나루 / 고래 
"" 여기 고래 탈것 이 랑 잘 어울리 겠 다 . ""  
심바 님 말 에 이건 하 어야 하 ᆫ다 ! 하 고 바로 달려가 어서 날씨 존버타 고 쾌청 하 ᆫ 밤하늘 을 심바님 과 함께 즐기 며 찍 었 다 .  ",5
" 소 이 ᆯ까 , 내 가 손혜원 같 은 일 을 벌이 ᆯ 생각 도 하 지 못하 었 거니와 , 혹 여 나 생각 없이 살 어 이 지경 을 벌이 었 다면 입 이 열 개 이 라도 하 ᆯ 말 이 없 을 것 같 다 . 기자회견 은 잠시 봤다 만 , 어찌 저리 도 당당 하 ᆫ지 ... 저런 사람 을 위하 어 나 의 피 같 은 세금 이 나가 ᆫ 다니 억울 하 ᆯ 따름 이 다 .  ",3
" 이언주 "" 김예령 기자 태도 논란 기 가 막히 어 .. 문 대통령 도 꼰대 ""  
뭐 이 꼬 ᆫ대 ?  
니 가 사람 보 는 눙깔 이 그럼 그렇 지 
ㅋㅋㅋㅋㅋㅋㅋㅋㄱㄲㄱㅋㅋ  
ㅋㅋㅋㅋㄱㅋㄱㅋㄱㅋㅋㄱㅋ  ",3
"' 태초 에 하늘 과 땅 이 갈라지 어 홍월 [ 紅月 ] 이 모습 을 드러내 어 시니 , 세상 모든 이치 와 만물 을 창조 하 시 니라 .  
이 성 스럽 은 모습 을 케이 토가 합성 하 었 음 에 말미암 어 모든 사람 들 이 구원 을 얻 게 되 ᆯ지 라 . '  
:  
:  
:  ",5
" 김현수 를 전적 으로 믿 으시 어야 하 ᆸ니다 
- 리다 -  ",1
"[ 2019 신춘문예 | 미술 평론 당선작 ]  
김 서로 
사이버네틱스 와 창문 열리 ᆫ 모나드 - 백남준 의 예술 세계 
[ 조선일보 2019 . 01 . 01 ] ",5
" 권성동 , 김진태 , 여상규 . 이군현 , 노철래 도 구속 하 어라 !!  ",3
엄마 랑 같이 차 한잔 오랜만 에 웨지우드 샐리 님 이 벤트 로 받 은 르타 이 오 이달 의 차 저 도 엄마 도 항이 정말 마음 에 들 었 던 !!! 엄마 는 맛 도 이쁘 고 향 이 고급 지 ᆫ 것 같 다고 ,1
오랜만 에 다시 꺼내 어 보 ᆫ다 김현기 .. ,5
가짜 뉴스 ( 생성 ) 대책 반 아니 고요 ? 당 에서 그간 뭐 ᆯ 하 었 고 어떤 성과 를 내 었 는지 말 하 시 어요 . 아 당신 은 근데 현 국회 의원 도 아니 ᆫ데 왜 나 대 시나 ? 일반인 신분 으로 심지어 의원 직 왜 못 하 는데 ? 정당 일 에 너무 깊 게 관여 하 는 것 도 말 이 안 되 는 듯 . ,3
" 이별 은 육체 적 이 ᆫ 단어 이 다 . 헤어지 ᆫ다는 것 이 고 , 그래서 다시 는 가깝 어 지 ᆯ 수 없 게 되 ᆫ다는 것 이 다 . 멀 어 지 ᆫ다는 것 이 다 .  
( 김중혁 , 바질 ) ",5
" 노동 일보 모바일 사이트 , 유기준 & quot ; 전당 대회 과정 에서 의 경쟁 , 불가피 하 다 & quot ;  ",5
마리아 권 여차 제국 의 동맹군 으로 오 ᆫ 북 국의 대장군 이 ᆫ지 왕족 이 ᆫ지 하여튼 짱 이 ᆫ 그거 이 ᆫ데 사실 제국 뒤통수 치 ᆯ 생각 만 만 이 었 음 좋 겠 다 적당 하 ᆫ 허수아비 감 으로 전장 에서 만나 ᆫ 소월이 를 고르 는 거 ,5
나 이움 짤 너무 . 로빈 아 진짜 많이 좋 아해 이 장난꾸러기 이 야 ,1
영상 에 모든 부분 이 걍 어이없 다 ... 제 가 더 사랑 하 는데 요 ; 하 고 보 란 듯이 안 는 이제 현 도 웃기 ᆫ데 지 두 고 기싸움하 는 둘 듣 고 도 아무렇 지 도 않 게 딴청 피우 다가 형 품속 에 쏙 안기 고 사르 르 웃 는 이쥬연 이 더 웃기 어 야 니 네 뭐 하 어 ㅅㅂ !! ,1
" 김태리 , 박찬욱 · 김은숙 시대극 이어 조성희 SF .. ' 클래스 다른 행보 '[ 단독 종합 ]  
"" 연기력 과 스타 성 을 두 ᆯ 다 잡 으며 균형 있 는 모습 으로 도전 과 행보 를 펼치 고 있 는 김태리 의 모습 에 자연 스럽 게 기대감 이 모이 ᆫ다 . "" ",5
""" 엄마 는 늘 우리 한테 꿈 을 찾아가 라고 하 시 었 는데 , 엄마 한테 어떤 꿈 이 있 었 는지 한 번 도 묻 어 보 ᆫ 적 이 없 어 왜 처음 부터 엄마 이 었 던 사람 이 라고 생각 하 었 을까 ? 왜 아무것 도 모르 면서 더 이상 알 ᆯ 것 없 는 사람 이 라고 생각 하 었 을까 ? "" - 김여진 ,  ",5
왕손 으로 작 은 발 만 지 는데 잘 생기 기 까지 하 ᆫ 박효신 ,1
" 세월호 사건 이 이상 하 다고 제보 하 면 못 듣 은 척 하 고 협박 을 하 ᆸ니다 .  
농협 이 미국 에 빼돌리 ᆫ 3 조 원 신고 하 어서 찾 어 주 니까 정부 와 정치 권 이 상금 3000 억 가로채 고 죽이 려고 하 다 실패 하 자 신문 방송 을 막 고 테러 협박 을 하 ᆸ니다 나라 가 군사 정권 때 보다 더 개판 이 ᆸ니다 ( 유승민 김무성 황우여 의원 신제윤 금융 등 ) ",3
"김현철 이 라는 넘 들 이 사고 네 
이 잡넘 아 너 는 헛 소리 하 지 말 고 
너 의 자식 들 데리 고 북한 으로 가 라 !!!  ",3
" 190128 
이따 부모 님 오 시 면 밥 먹 을 것 이 요 걱정하지마 이 오 ~  ",5
" 임순례 감독 은 "" 요리 보다 는 인물 들 의 이야기 에 포커스 를 두 고 만들 었 다 . 사람 과 사람 사이 의 관계 가 잘 드러나 ᆯ 수 있 도록 노력 하 었 다 . "" 라고 전하 며 일본 판 ' 리틀 포레스트 ' 와 는 다르 ᆫ 매력 을 가지 ᆫ 작품 이 되 ᆯ 것 이 라고 밝히 어 영화 에 대하 ᆫ 관심 을 더욱 증폭 시키 고 있 다 .  ",5
" 왜 호준밈 의 옷 만 짧 을까 ? 1 , 문호준 의 옷 만 짧 게 나오 었 다 2 , 문호준 이 옷 을 올리 어 입 었 다 3 , 문호준 의 비율 이 짱 짱 이 다  ",5
" 아니 우리 애 도 솔로 무대 했잖 어요 
물론 에스엠 탓 이 ᆫ지 심재원 탓 이 ᆫ지 
순서 가 개그지같아 서 심장 움켜쥐 고 
계속 긴장 상태 이 었 는데 
했잖 어요 근데 질문 그거 밖에 못 하 냐 ?  
그럼 나 가 손 떼 라  ",3
" 190123 오늘 의 채영 이 는 그레이스 켈리 보다 오드 리 햅번 보다 김태희 보다 예뻣 다 ㅠㅠㅠㅠㅠ  
매 번 시상식 무대 다르 게 준비 하 어 오 는 것 도 넘 좋 은데 리허설 대충 하 ᆫ 적 한 번 도 없 는 것 도 너무 좋 은 우리 와 이스 원스 가 시상식 가 는 보람 젤 있 다 !!  ",5
" 횃불 당 빨 는 개새끼 들 왜 이리 선 팔 넣 고 지랄떠 는지 모르 겠 다 
애국 관 이념 않 맞 으면 적 이 거늘 .  
너희 들 은 탄핵 은 그냥 덮 고 반문 연대 로 가자 주 장하나 문가시팔놈 을 대한민국 의 청와대로 불러들이 고 나라 망치 ᆫ 개 년놈 들 은 살리 어 두 자 ?  
개명 박과 최소 탄핵 핵심 세력 무대 파 13 적 은 우선 제거 하 고 협조 구하라  ",3
" 철이 철 이 
승철 아 ~ ㅠㅠ 사진 이 대 끼리 !!  
억수로까리 하네 ~~ ㅋㅋㅋ  
근데 .. 밥뭇 나 ?? 바쁘 어서 디 제 ?? ㅠㅠ  
...... 사투리 해보 었 는데 .. 어떻 어 ? ㅎㅎ  
좀 공부 하 었 어 ㅋㅋ "" 고맙 다 "" 듣 었 어 !  
역시 울 세븐틴 은 짱 이 네 
지기 네 !!! ㅋㅋㅋㅋㅋ  
... 다음 ↓  ",1
박원빈 이 잘 하 기 ᆫ 하 는 거 같 은데 무릎 이 유리 라며 ... ,5
"' YS 아들 ' 김현철 민주당 탈 당 … PK 민심 추가 이탈 우려 ( 출처 : 노컷뉴스 | 네이버 뉴스 )  
이해찬 대표 도 
"" 부 , 울 , 경 에서 우리 가 지지율 에서 앞서 다가 
한국당 이 다시 앞서가 기 시작 하 었 다며 우리 당 역량 이 약하 ᆫ 문제점 도 있 다 ""  
 
 
이거 ᆯ 알 는 사람 이 공수처 설치 에 미온 적 이 ᆫ가  ",3
190112 시즌 그리 팅 팬 싸인 회 프리뷰 ,5
현대산업개발 아이파크 아파트 정몽규 회장 강도 놈 은 재벌 이 라고 2017 년 10 월 12 일 지급 기일 에 약속 어음 과 상환 하 어 송정순(70세) 에게 어떻 게 집값 을 지급 하 지 않 는가 정몽규 회장 재벌 은 약속 어음 집값 약속 을 지키 어라 ,3
" 배우 박혁권 , SBS 새 드라마 녹두 꽃 출연 확정 
오늘 ( 15 일 ) 박혁권 의 소속사 미스틱 엔터테인먼트 측 은 배우 박혁권 이 SBS 새 드라마 ( 극본 정현민 / 연출 신경수 / 제작 씨제스엔터테인먼트 ) 출연 을 확정 하 었 다고 ..  ",5
보드 게임 개발자 ‘ 오 소 리스크 ’ 가 진행 하 었 던 한국 형 보드 게임 ' 설 화전 ' 모금 프로젝트 가 목표 금액 의 235 % 를 초과 달성 하 었 다고 하 ᆸ니다 . 이제 드디어 한국 설화 를 모티브 로 한 보드 게임 을 만나 ᆯ 수 있 겠 네요 ,5
" 190126 refore 
한 때 의 기억 으로 평생 을 살 는 사람 도 있 다  ",5
김민우 ... 요새 애 들 이름 ~ 우 로 많이 짓 는 거 같 었 어요 ( ?? ,5
“ 나 의 밑 으로 다 나 와 ” 알 고 보 니 대 선배 양세형 의 동기 · 후배 ,5
" 최병렬 같 은 언론 계 부역자 들 이 부 와 권력 을 누리 게 되 자 강효 상 , 김영우 , 한선교 , 민경욱 , 배현진 같 은 부역자 들 도 부끄럽 은 줄 모르 고 나대 는 것 이 다 .  
게다가 찌라 시 배포 회사 의 기레기 들 도 지금 , 미치 ᆫ 척 나대 는 것 이 다 . 네놈 들 이 철퇴 를 맞 을 날 이 분명히 있 으리라 !!!! ( 펌  ",3
고 박용하 님 이 출연 하 시 었 습니다 .. ,5
" 64 . ( + ) 어리 ᆫ 나이 이 ᆯ수록 씨티 에 의하 ᆫ 방사선 노출 에 크 ᆫ 영향 을 받 게 되 므로 , 최근 에 는 신경학 적 이상 이 없 거나 미미 하 ᆫ 경우 에 는 씨티 를 찍 기 보다 는 경과 관찰 을 더 권유 하 ᆸ니다 .  ",5
" 모든 길 은 이과 로 통하 ᆫ다 
                
 
- 김 마누 미 희 엘리자베스 알리 3 세 -  ",5
" 190127 
Regular 댄스브 레이크 
생각 보다 잘 찍 어서 공유 하 ᆸ니다 아무리 생각 하 어도 넘 멋 있 었 던 ㅜㅜ  ",1
"홍준표 , 안철수 , 유승민 , 
2 일 청와대 신년인사회 불참 .  
- 홍준표 : 
- 안철수 : 통합 문제 가 마무리 되 지 않 은 만큼 내부 정리 가 우선 이 다 
- 유승민 : 이유 알리 어 지 지 않 음 
우리 는 지금 자바국 당 당 대표 들 의 옹졸 , 치졸 , 비열 을 보 고 있 습니다 .  ",3
" 학원 에 시 나 감금 시키 려고 하 ᆷ 
그래서 인권 모독 으로 김동건 개새끼 신고할거임  ",3
" 크리스마스 통 판 주 문건 은 현재 주문 순서 대로 발송 중 이 며 , 그레이 후드 와 키링 의 재고 부족 으로 추가 제작 중 에 있 습니다 . 설 연휴 로 인하 어 설날 이후 배송 예정 이 오니 여러분 들 의 양해 부탁 드리 ᆸ니다  ",5
"[ 팟빵 ] 하늘 팟 시즌 3 5 회 2 부 보배 다방 "" 신천지 교회 는 왜 성경 시험 을 보 는가 ? "" 상 편 / 권 보배 총회 행정 서무 님 , 정효 찬 총회 사업 부장 님 , 정통 총회 정통 부장 님 , 캡틴 총회 전도 부장 님 , 한팩트  ",5
문 대통령 님 정부 에서 테러범 도둑놈 들 ( LG . GS 그룹 중앙일보 홍석현 유승민 김무성 황우여 의원 금융 위 신제윤 등 ) 범죄자 들 을 보호 하 는 이유 이상 하 네요 상금 3000 억 나누 어 들 시 고 테러 와 협박 을 하 ᆸ니다 ! 나라 가 군사 정권 때 보다 더 개판 이 ᆸ니다 국민 여러분 쓰레기 들 청소 가 필요 하 ᆸ니다 ! ,3
" 박성수 님 ~ 
무죄 판결 축하 드리 ᆸ니다 ~ 
너무 고생 많 으시 었 습니다 ~  ",1
" 통혁 당 고첩 김질 락 간첩 지하 공작 프랑크 프 루트 포스트모더니즘 여운형 강원룡 서경석 인명진 문규현 문익환 손학규 한명숙 빨치산 혁명 영국 성공회 신부 집단 
성공회대 는 글로벌 리스트 빨갱이 
청교도 박해 해방 신학자 
교황 과 러시아 동방 정교 신부 로 가장 하 ᆫ 공산 혁명군 임 한국 을 
김명수 가 공산  ",5
연상은 귀엽 다는 학계 의 정설 ,5
"[ Dream Tree ] ISB 5 개월 차 - 김서 윤 , 김은호 , 김한 웅 , 남 아영 , 안지현 , 오지 현 , 이 나현 , 이윤준 , 홍지유  ",5
낼 은 낙 서말구 그림 올리 ᆯ 터 이 니까 보 어 조 ,5
문 災 이 ᆫ 은 노무현 . 권양숙 의 불법 취득 자금 640 만 달러 와 3 억 원 을 즉각 국고 로 환수 하 어야 하 ᆫ다 ( 푸 어 ᆷ ) 문재인 은 보궐 선거 유세 중 640 만 달러 뇌물 사건 은 없 었 다고 국민 을 속이 었 다 . 문재인 은 책임지 고 대통령 직 을 사퇴 하 라 ! 공갈 에 속 어 문재인 을 지지 하 ᆫ 자 들 은 무릎 을 꿇 코 반성 하 라 ! ,3
" 띵 동 윤지원 (  
멸종 되 기 직전 에 데리 고 오 었 어 ! ( ㅅ´ ˘ ` ) ♡  ",1
" 유튜브 검색 하 다 영화 ' 소원 ' 법정 장면 을 다시 보 게 되 었 다 . 영화 전체 를 보 ᆯ 때 와 감정 이 또 다르 ᆫ데 , 이 장면 에서 가장 마음 에 박히 는 거 ᆫ 김상호 의 대사 . 술 마시 었 다고 보 어 주 는 법 이 어딨 냐 며 "" 술 마시 고 운전 하 는 거 ᆫ 안 되 고 술 마시 고 아 한테 나쁘 ᆫ 짓 하 는 거 ᆫ 되 고 ? "" ",5
헐 이호연 .... ,2
